,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,（品目分類）第２表　１世帯当たりの品目別支出金額（総世帯）,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,(Commodity Classification) Table 2. Yearly Amount of Expenditures of Commodities per Household (Total Households) ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,単位　円,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,In  Yen,,,,
,,,,,,,項      目,,,,,,,,,,,,,,,,,Item,,,,,,,
,,,,,,,,,,,,,,,,平成21年,22,23,24,25,26,27,28,,,,,,,,
,,,,,,,,,,,,,,,,計,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000P,80*01       ,            ,01,,469,,,,,,レンタカー・カーシェアリング料金,,,,,"8,233","1,161",943,"1,101",970,"1,239","1,537","1,089",,Charges for rental car & carsharing,,,,,,
1000P,80*01       ,            ,01,,469,,,,,,他の自動車等関連サービス,,,,,,"7,125","6,315","7,063","7,217","6,889","6,956","6,768",,Other services related to private transportation,,,,,,
1000P,80*01       ,            ,01,,470,,,,,,自動車保険料（自賠責）,,,,,"5,454","5,256","5,210","6,245","6,588","6,983","6,806","6,651",,Automotive insurance premium (compulsion),,,,,,
1000P,80*01       ,            ,01,,471,,,,,,自動車保険料（任   意）,,,,,"27,114","27,434","27,586","29,229","29,708","29,449","31,680","31,669",,Automotive insurance premium (option),,,,,,
1000P,80*01       ,            ,01,,472,,,,,,自動車保険料以外の輸送機器保険料,,,,,475,357,460,278,395,382,325,399,,Vehicular insurance premium (except cars),,,,,,
1000P,80*01       ,            ,01,,473,,,,通信,,,,,,,"123,475","122,492","123,384","123,405","123,596","125,108","128,875","131,546",,Communication,,,,,,
1000P,80*01       ,            ,01,,474,,,,,郵便料,,,,,,"4,572","4,358","4,192","4,275","3,981","4,361","3,981","3,745",,Postage,,,,,,
1000P,80*01       ,            ,01,,475,,,,,固定電話通信料,,,,,,"31,418","30,853","30,806","30,429","29,354","27,536","26,414","24,086",,Telephone charges,,,,,,
1000P,80*01       ,            ,01,,476,,,,,移動電話通信料,,,,,,"79,986","79,918","80,566","81,477","83,099","86,239","91,306","96,306",,Mobile telephone charges,,,,,,
1000P,80*01       ,            ,01,,477,,,,,運送料,,,,,,"4,604","4,170","4,488","4,101","3,969","4,140","4,209","4,030",,Forwarding charges,,,,,,
1000P,80*01       ,            ,01,,478,,,,,移動電話,,,,,,"2,199","2,317","2,262","2,340","2,367","1,958","1,971","2,262",,Mobile telephone,,,,,,
1000P,80*01       ,            ,01,,479,,,,,他の通信機器,,,,,,696,877,"1,070",783,827,874,993,"1,116",,Other communication equipments,,,,,,
1000P,80*01       ,            ,01,,480,,,教育,,,,,,,,"109,363","100,303","98,748","97,987","97,071","90,932","90,269","92,025",,Education,,,,,,
1000P,80*01       ,            ,01,,481,,,,授業料等,,,,,,,"83,349","75,259","73,656","72,651","71,567","66,709","67,298","69,874",,School fees,,,,,,
1000P,80*01       ,            ,01,,482,,,,,国公立小学校,,,,,,"3,528","3,187","3,281","3,155","3,080","3,041","2,675","2,793",,"Elementary school fees, national or public",,,,,,
1000P,80*01       ,            ,01,,483,,,,,私立小学校,,,,,,885,958,656,931,"1,020",677,584,874,,"Elementary school fees, private",,,,,,
1000P,80*01       ,            ,01,,484,,,,,国公立中学校,,,,,,"3,924","3,800","3,718","3,720","3,659","3,504","3,415","3,155",,"Junior high school fees, national or public",,,,,,
1000P,80*01       ,            ,01,,485,,,,,私立中学校,,,,,,"3,579","3,929","3,556","4,157","3,901","3,279","3,660","2,896",,"Junior high school fees, private",,,,,,
1000P,80*01       ,            ,01,,486,,,,,国公立高校,,,,,,"9,932","5,844","4,085","4,800","4,482","4,141","5,714","4,814",,"High school fees, national or public",,,,,,
1000P,80*01       ,            ,01,,487,,,,,私立高校,,,,,,"10,624","9,451","9,010","8,661","8,813","8,751","8,871","8,934",,"High school fees, private",,,,,,
1000P,80*01       ,            ,01,,488,,,,,国公立大学,,,,,,"3,909","2,906","3,899","2,863","3,385","2,887","2,167","2,784",,"College & university fees, national or public",,,,,,
1000P,80*01       ,            ,01,,489,,,,,私立大学,,,,,,"27,041","25,688","25,153","26,589","25,655","21,613","22,242","26,183",,"College & university fees, private",,,,,,
1000P,80*01       ,            ,01,,490,,,,,幼児教育費用,,,,,,"15,812","15,106","16,029","14,857","14,769","15,529","14,895","13,492",,Pre-primary education fees,,,,,,
1000P,80*01       ,            ,01,,491,,,,,専修学校,,,,,,"4,114","4,388","4,269","2,919","2,803","3,287","3,074","3,949",,Special training school fees,,,,,,
1000P,80*01       ,            ,01,,492,,,,教科書･学習参考教材,,,,,,,"2,354","2,052","2,154","1,907","1,841","1,713","1,824","1,725",,School textbooks & reference books for study,,,,,,
1000P,80*01       ,            ,01,,493,,,,,教科書,,,,,,883,942,844,803,938,754,892,835,,School textbooks,,,,,,
1000P,80*01       ,            ,01,,494,,,,,学習参考教材,,,,,,"1,471","1,110","1,311","1,105",903,958,932,889,,Reference books for study,,,,,,
1000P,80*01       ,            ,01,,495,,,,補習教育,,,,,,,"23,661","22,992","22,937","23,429","23,663","22,510","21,148","20,427",,Tutorial fees,,,,,,
1000P,80*01       ,            ,01,,496,,,,,幼児・小学校補習教育,,,,,,"7,544","7,288","7,712","7,129","7,366","7,515","5,835","5,849",,Children & elementary school tutorial fees,,,,,,
1000P,80*01       ,            ,01,,497,,,,,中学校補習教育,,,,,,"9,588","9,091","9,416","9,318","10,139","9,767","8,921","9,172",,Junior high school tutorial fees,,,,,,
1000P,80*01       ,            ,01,,498,,,,,高校補習教育・予備校,,,,,,"6,529","6,613","5,810","6,981","6,158","5,228","6,392","5,406",,High school tutorial & prep school fees,,,,,,
1000P,80*01       ,            ,01,,499,,,教養娯楽,,,,,,,,"356,440","358,923","330,874","320,598","326,187","327,417","315,478","317,549",,Culture & recreation,,,,,,
1000P,80*01       ,            ,01,,500,,,,教養娯楽用耐久財,,,,,,,"43,645","53,295","33,343","20,097","20,344","22,836","17,689","18,208",,Recreational durable goods,,,,,,
1000P,80*01       ,            ,01,,501,,,,,テレビ,,,,,,"18,326","27,436","11,344","3,022","3,356","4,238","3,684","3,362",,TV sets,,,,,,
1000P,80*01       ,            ,01,,503,,,,,携帯型音楽・映像用機器,,,,,,508,656,551,329,333,306,293,206,,(b),,,,,,
1000P,80*01       ,            ,01,,504,,,,,ビデオレコーダー・プレイヤー,,,,,,"3,065","3,895","3,040","1,362","1,198","1,225",908,835,,Video recorders & players,,,,,,
1000P,80*01       ,            ,01,,505,,,,,パーソナルコンピュータ,,,,,,"10,276","10,734","8,967","7,778","7,472","8,707","6,280","6,554",,Personal computers,,,,,,
1000P,80*01       ,            ,01,,506,,,,,カメラ,,,,,,"2,088","2,040","1,825","1,500","1,940","1,994",981,"1,446",,Cameras,,,,,,
1000P,80*01       ,            ,01,,507,,,,,ビデオカメラ,,,,,,790,750,540,555,324,389,329,297,,Video cameras,,,,,,
1000P,80*01       ,            ,01,,508,,,,,楽器,,,,,,"2,091","1,764","1,013","1,145","1,168","1,488",997,997,,Musical instruments,,,,,,
1000P,80*01       ,            ,01,,509,,,,,書斎・学習用机・椅子,,,,,,940,657,683,573,474,780,643,638,,Desks & chairs for students & office workers,,,,,,
1000P,80*01       ,            ,01,,510,,,,,他の教養娯楽用耐久財,,,,,,"4,326","4,112","4,175","2,922","2,987","2,573","2,442","2,650",,Other recreational durable goods,,,,,,
1000P,80*01       ,            ,01,,511,,,,,教養娯楽用耐久財修理代,,,,,,"1,234","1,251","1,205",910,"1,092","1,135","1,133","1,223",,Repair charges of recreational durable goods,,,,,,
1000P,80*01       ,            ,01,,512,,,,教養娯楽用品,,,,,,,"74,628","71,471","69,616","69,720","70,223","70,280","70,480","71,594",,Recreational goods,,,,,,
1000P,80*01       ,            ,01,,513,,,,,文房具,,,,,,"5,925","5,745","5,776","5,689","5,721","5,670","6,009","5,675",,Stationery,,,,,,
1000P,80*01       ,            ,01,,514,,,,,,筆記・絵画用具,,,,,"1,035",968,"1,026","1,041","1,047","1,063","1,119","1,026",,Writing & paintings,,,,,,
1000P,80*01       ,            ,01,,516,,,,,,ノート・紙製品,,,,,"2,730","2,666","2,659","2,547","2,565","2,486","2,519","2,386",,Notebooks & other paper stationery,,,,,,
1000P,80*01       ,            ,01,,517,,,,,,他の学習用消耗品,,,,,386,396,403,419,419,463,453,473,,Other non-durable goods to study,,,,,,
1000P,80*01       ,            ,01,,518,,,,,,他の学習用文房具,,,,,"1,030",981,932,950,"1,038",984,"1,023",988,,Other stationery to study,,,,,,
1000P,80*01       ,            ,01,,519,,,,,,他の文房具,,,,,745,733,757,732,653,674,895,803,,Others,,,,,,
1000P,80*01       ,            ,01,,520,,,,,運動用具類,,,,,,"13,135","12,053","12,818","12,789","12,881","13,119","13,320","12,949",,Sporting goods,,,,,,
1000P,80*01       ,            ,01,,521,,,,,,ゴルフ用具,,,,,"1,189",830,"1,104",940,"1,118","1,032","1,167","1,122",,Golf goods,,,,,,
1000P,80*01       ,            ,01,,522,,,,,,他の運動用具,,,,,"2,875","2,741","2,675","2,939","2,628","2,708","2,644","2,837",,Other sporting goods,,,,,,
1000P,80*01       ,            ,01,,523,,,,,,スポーツ用品,,,,,"9,071","8,481","9,039","8,909","9,135","9,378","9,509","8,990",,Sport outfits,,,,,,
,,,,,,,,,,玩具,,,,,,"7,249","6,961","6,256","6,341","5,893","5,969","5,565","5,656",,Toys,,,,,,
1000P,80*01       ,            ,01,,524,,,,,,テレビゲーム機,,,,,"3,580","1,276","1,089","1,042",957,765,593,509,,TV game hardware,,,,,,
1000P,80*01       ,            ,01,,525,,,,,,ゲームソフト等,,,,,,"1,983","1,548","1,880","1,475","1,464","1,253","1,469",,TV game software etc.,,,,,,
1000P,80*01       ,            ,01,,525,,,,,,他の玩具,,,,,"3,669","3,702","3,619","3,419","3,461","3,740","3,718","3,677",,Other toys,,,,,,
1000P,80*01       ,            ,01,,529,,,,,切り花,,,,,,"9,722","9,733","8,933","9,071","9,159","9,304","9,100","9,053",,Cut flowers,,,,,,
,,,,,,,,,,他の教養娯楽用品 2),,,,,,"33,860","32,066","31,251","30,846","31,560","30,900","28,709","30,387",,Other recreational goods 2),,,,,,
1000P,80*01       ,            ,01,,527,,,,,,音楽・映像用未使用メディア,,,,,"1,199","1,212","1,053",999,981,886,797,701,,Unrecorded recording media,,,,,,
1000P,80*01       ,            ,01,,528,,,,,,音楽・映像収録済メディア,,,,,"4,839","4,225","4,158","3,517","3,466","3,011","2,669","3,673",,Pre-recorded recording media,,,,,,
1000P,80*01       ,            ,01,,530,,,,,,ペットフード,,,,,"5,897","5,434","5,308","5,260","5,493","5,686","6,093","6,069",,Pet food,,,,,,
1000P,80*01       ,            ,01,,532,,,,,,他の愛玩動物・同用品　2),,,,,"4,831","4,695","4,588","4,833","5,266","5,104","3,227","3,971",,"Pet purchase, supplies & medicine 2)",,,,,,
,,,,,,,,,,,園芸用植物,,,,,"8,052","7,682","7,163","7,538","7,236","7,331","3,616","3,404",,Garden plants,,,,,,
1000P,80*01       ,            ,01,,533,,,,,,園芸用品,,,,,,,,,,,"3,766","3,742",,Gardening goods,,,,,,
1000P,80*01       ,            ,01,,534,,,,,,手芸・工芸材料,,,,,906,815,675,823,786,741,789,826,,Materials for handicrafts & technical art,,,,,,
1000P,80*01       ,            ,01,,535,,,,,,電池,,,,,"1,620","1,535","1,784","1,515","1,477","1,597","1,479","1,609",,Dry battery,,,,,,
1000P,80*01       ,            ,01,,536,,,,,,他の教養娯楽用品のその他,,,,,"6,516","6,468","6,522","6,361","6,855","6,544","6,273","6,391",,Others,,,,,,
1000P,80*01       ,            ,01,,531,,,,,動物病院代,,,,,,"4,550","4,703","4,430","4,881","4,881","5,209","5,466","5,471",,Veterinary services,,,,,,
,,,,,,,,,,他の愛玩動物関連サービス,,,,,,･･･,･･･,･･･,･･･,･･･,･･･,"2,181","2,277",,Other services related to pets,,,,,,
1000P,80*01       ,            ,01,,537,,,,,教養娯楽用品修理代,,,,,,188,210,152,103,128,113,132,126,,Repair charges of recreational goods,,,,,,
1000P,80*01       ,            ,01,,538,,,,書籍・他の印刷物,,,,,,,"47,292","46,214","45,411","44,339","43,364","42,646","40,795","40,281",,Books & other reading materials,,,,,,
1000P,80*01       ,            ,01,,539,,,,,新聞,,,,,,"31,137","30,526","30,212","29,646","29,285","29,019","28,162","27,617",,Newspapers,,,,,,
1000P,80*01       ,            ,01,,540,,,,,雑誌（週刊誌を含む）,,,,,,"4,879","4,692","4,442","4,049","4,051","3,880","3,362","3,507",,Magazines (including weekly magazines),,,,,,
1000P,80*01       ,            ,01,,541,,,,,書籍,,,,,,"9,699","9,625","9,282","9,295","8,658","8,421","8,044","7,841",,Books,,,,,,
1000P,80*01       ,            ,01,,542,,,,,他の印刷物,,,,,,"1,577","1,371","1,474","1,349","1,371","1,326","1,228","1,316",,Other reading,,,,,,
1000P,80*01       ,            ,01,,543,,,,教養娯楽サービス,,,,,,,"190,875","187,943","182,503","186,442","192,256","191,656","186,514","187,466",,Recreational services,,,,,,
1000P,80*01       ,            ,01,,544,,,,,宿泊料,,,,,,"17,499","17,608","17,667","17,020","18,803","20,260","21,679","21,056",,Accommodation services,,,,,,
1000P,80*01       ,            ,01,,545,,,,,パック旅行費,,,,,,"45,891","46,226","41,967","44,067","46,844","44,771","41,749","41,379",,Package tours,,,,,,
1000P,80*01       ,            ,01,,546,,,,,,国内パック旅行費,,,,,"32,776","30,921","25,327","27,673","29,262","28,234","29,428","28,090",,Domestic,,,,,,
1000P,80*01       ,            ,01,,547,,,,,,外国パック旅行費,,,,,"13,115","15,305","16,640","16,394","17,582","16,537","12,320","13,289",,Overseas,,,,,,
1000P,80*01       ,            ,01,,548,,,,,月謝類,,,,,,"31,255","30,967","29,686","30,256","29,193","28,960","29,495","29,059",,Lesson fees,,,,,,
1000P,80*01       ,            ,01,,549,,,,,,語学月謝,,,,,"3,024","2,594","2,664","3,050","2,557","2,902","2,685","2,827",,"Lesson fees, language",,,,,,
1000P,80*01       ,            ,01,,550,,,,,,他の教育的月謝,,,,,"2,665","2,977","2,574","2,591","2,386","2,485","2,309","2,286",,"Lesson fees, other educational",,,,,,
1000P,80*01       ,            ,01,,551,,,,,,音楽月謝,,,,,"6,245","6,100","5,720","5,715","5,392","5,213","4,890","5,022",,"Lesson fees, music",,,,,,
1000P,80*01       ,            ,01,,552,,,,,,他の教養的月謝,,,,,"4,599","4,620","4,255","4,361","4,097","3,746","3,871","3,467",,"Lesson fees, other recreational",,,,,,
1000P,80*01       ,            ,01,,553,,,,,,スポーツ月謝,,,,,"8,088","8,388","8,534","8,387","8,761","9,099","9,394","9,194",,"Lesson fees, sporting",,,,,,
1000P,80*01       ,            ,01,,554,,,,,,自動車教習料,,,,,"2,524","3,200","2,360","2,527","2,598","2,296","2,758","2,176",,"Lesson fees, driving school",,,,,,
1000P,80*01       ,            ,01,,555,,,,,,家事月謝,,,,,690,555,563,668,551,589,490,597,,"Lesson fees, homemaking",,,,,,
1000P,80*01       ,            ,01,,556,,,,,,他の月謝類,,,,,"3,422","2,533","3,016","2,958","2,851","2,631","3,099","3,490",,Other private lesson fees,,,,,,
1000P,80*01       ,            ,01,,557,,,,,他の教養娯楽サービス,,,,,,"96,230","93,142","93,183","95,100","97,415","97,665","93,591","95,972",,Other recreational services,,,,,,
1000P,80*01       ,            ,01,,558,,,,,,放送受信料,,,,,"22,353","22,723","23,537","23,651","23,620","23,966","24,130","25,112",,Charges for TV license,,,,,,
1000P,80*01       ,            ,01,,559,,,,,,,ＮＨＫ放送受信料,,,,"12,654","13,070","13,334","12,981","12,380","12,735","13,011","13,405",,Charges for NHK TV license,,,,,,
1000P,80*01       ,            ,01,,560,,,,,,,ケーブルテレビ放送受信料,,,,"8,156","8,253","8,763","8,898","9,671","9,623","9,517","9,710",,Charges for cable TV license,,,,,,
1000P,80*01       ,            ,01,,561,,,,,,,他の放送受信料,,,,"1,543","1,400","1,440","1,771","1,569","1,607","1,602","1,998",,Charges for other TV license,,,,,,
1000P,80*01       ,            ,01,,562,,,,,,入場・観覧・ゲーム代,,,,,"36,163","31,408","31,757","32,158","35,296","33,791","32,582","31,613",,Admission fees & game charges,,,,,,
1000P,80*01       ,            ,01,,563,,,,,,,映画・演劇等入場料,,,,"6,628","6,677","5,843","6,138","6,112","6,453","5,786","6,504",,"Admission fees for movies, plays, etc.",,,,,,
1000P,80*01       ,            ,01,,564,,,,,,,スポーツ観覧料,,,,705,642,753,739,678,614,576,750,,Admission fees for sports,,,,,,
1000P,80*01       ,            ,01,,565,,,,,,,ゴルフプレー料金,,,,"14,831","6,931","8,258","8,476","8,944","7,491","8,370","8,318",,Charges for playing & practicing golf,,,,,,
1000P,80*01       ,            ,01,,566,,,,,,,スポーツクラブ使用料,,,,,"3,208","3,147","3,321","3,622","4,065","4,488","4,618",,Gym charges,,,,,,
1000P,80*01       ,            ,01,,565,,,,,,,他のスポーツ施設使用料,,,,,"2,311","2,130","1,898","2,224","2,288","2,207","2,318",,Other charges for sports facilities,,,,,,
1000P,80*01       ,            ,01,,566,,,,,,,文化施設入場料,,,,"1,899","1,850","1,685","1,731","1,843","1,788","1,965","1,885",,Admission fees for cultural establishments,,,,,,
1000P,80*01       ,            ,01,,567,,,,,,,遊園地入場・乗物代,,,,"1,528","1,658","1,593","1,712","1,895","2,148","1,980","1,963",,Admission fees for amusement parks,,,,,,
1000P,80*01       ,            ,01,,568,,,,,,,他の入場・ゲーム代,,,,"10,573","8,130","8,348","8,144","9,979","8,943","7,210","5,257",,Other admission fees & game charges,,,,,,
1000P,80*01       ,            ,01,,569,,,,,,諸会費,,,,,"4,527","4,601","4,399","4,439","4,039","4,245","3,805","3,746",,Membership dues,,,,,,
1000P,80*01       ,            ,01,,570,,,,,,写真撮影・プリント代,,,,,"3,366","3,186","2,992","2,779","2,929","2,950","2,615","2,775",,Photography & photographic processing charges,,,,,,
1000P,80*01       ,            ,01,,571,,,,,,教養娯楽賃借料,,,,,"1,516","1,394","1,397","1,288","1,349","1,277","1,210","1,126",,Hire of recreational goods,,,,,,
1000P,80*01       ,            ,01,,572,,,,,,インターネット接続料,,,,,"18,972","20,649","21,081","20,862","21,297","21,254","21,649","22,796",,Internet connection charges,,,,,,
1000P,80*01       ,            ,01,,573,,,,,,他の教養娯楽サービスのその他,,,,,"9,333","9,181","8,018","9,923","8,886","10,182","7,601","8,804",,Others,,,,,,
1000P,80*01       ,            ,01,,574,,,その他の消費支出,,,,,,,,"585,210","579,201","568,275","553,067","555,523","539,059","521,981","509,241",,Other consumption expenditures,,,,,,
1000P,80*01       ,            ,01,,575,,,,諸雑費,,,,,,,"239,803","241,632","241,954","241,663","249,305","254,768","244,371","246,516",,Miscellaneous,,,,,,
1000P,80*01       ,            ,01,,576,,,,,理美容サービス,,,,,,"33,268","32,629","32,993","33,138","33,115","33,938","33,914","33,861",,Personal care services,,,,,,
1000P,80*01       ,            ,01,,577,,,,,,温泉・銭湯入浴料,,,,,"2,589","2,491","2,426","2,120","2,335","2,332","2,202","2,050",,Admission fees for hotspring & public baths,,,,,,
1000P,80*01       ,            ,01,,578,,,,,,理髪料,,,,,"5,530","5,307","5,169","5,199","5,033","4,782","4,846","4,771",,Charges for barbers' services,,,,,,
1000P,80*01       ,            ,01,,579,,,,,,パーマネント代,,,,,"5,663","5,357","5,072","4,848","4,640","4,521","4,280","4,100",,Permanent wave charges,,,,,,
1000P,80*01       ,            ,01,,580,,,,,,カット代,,,,,"5,275","5,293","5,276","5,554","5,354","5,476","5,459","5,731",,Haircut charges,,,,,,
1000P,80*01       ,            ,01,,581,,,,,,他の理美容代,,,,,"14,212","14,182","15,051","15,417","15,754","16,827","17,126","17,210",,Other personal care charges,,,,,,
1000P,80*01       ,            ,01,,582,,,,,理美容用品,,,,,,"42,103","43,385","43,645","44,154","44,773","43,816","44,041","44,649",,Personal care goods,,,,,,
1000P,80*01       ,            ,01,,583,,,,,,理美容用電気器具,,,,,"1,268","1,381","1,427","1,355","1,428","1,452","1,276","1,395",,Electric appliances for personal care,,,,,,
1000P,80*01       ,            ,01,,584,,,,,,歯ブラシ,,,,,"1,065","1,047","1,104","1,149","1,154","1,211","1,273","1,330",,Toothbrushes,,,,,,
1000P,80*01       ,            ,01,,585,,,,,,他の理美容用品,,,,,"1,874","1,765","1,897","2,389","2,027","1,856","2,125","2,105",,Other personal care goods,,,,,,
,,,,,,,,,,,石けん類・化粧品,,,,,"37,894","39,192","39,216","39,262","40,162","39,299","39,367","39,819",,Soap & cosmetics,,,,,,
1000P,80*01       ,            ,01,,586,,,,,,,浴用・洗顔石けん,,,,"3,953","4,087","4,015","4,016","4,108","4,106","4,175","4,344",,Bath & facial soap,,,,,,
1000P,80*01       ,            ,01,,587,,,,,,,シャンプー,,,,"2,607","2,683","2,722","2,760","2,862","2,780","2,749","2,833",,Shampoo,,,,,,
1000P,80*01       ,            ,01,,588,,,,,,,ヘアリンス・ヘアトリートメント,,,,"1,843","1,989","2,017","2,042","2,010","2,025","1,979","2,007",,Hair rinses & treatments,,,,,,
1000P,80*01       ,            ,01,,589,,,,,,,歯磨き,,,,"1,703","1,768","1,915","2,028","2,126","2,212","2,290","2,393",,Toothpaste,,,,,,
1000P,80*01       ,            ,01,,590,,,,,,,整髪・養毛剤,,,,"1,982","2,069","2,045","1,965","2,002","1,961","1,889","1,868",,Hair dressing preparations & tonics,,,,,,
1000P,80*01       ,            ,01,,591,,,,,,,化粧クリーム,,,,"3,950","4,087","4,289","4,716","4,607","4,481","4,705","4,459",,Skin cream,,,,,,
1000P,80*01       ,            ,01,,592,,,,,,,化粧水,,,,"3,790","4,079","3,840","3,891","3,869","3,824","3,819","3,828",,Skin lotion,,,,,,
1000P,80*01       ,            ,01,,593,,,,,,,乳液,,,,"1,415","1,462","1,531","1,560","1,576","1,561","1,517","1,514",,Liquid cream,,,,,,
1000P,80*01       ,            ,01,,594,,,,,,,ファンデーション,,,,"2,193","2,181","2,201","2,141","2,117","2,184","2,117","2,198",,Makeup foundation,,,,,,
1000P,80*01       ,            ,01,,595,,,,,,,口紅,,,,795,798,842,813,874,848,822,859,,Lipsticks,,,,,,
,,,,,,,,,,,,ヘアカラーリング剤,,,,"13,663","13,989","13,799","13,330","14,011","13,317","1,333","1,312",,Hair color,,,,,,
1000P,80*01       ,            ,01,,596,,,,,,,他の化粧品,,,,,,,,,,"11,973","12,205",,Other cosmetics,,,,,,
1000P,80*01       ,            ,01,,597,,,,,身の回り用品,,,,,,"21,458","20,480","19,111","19,930","21,911","22,040","21,112","19,725",,Personal effects,,,,,,
1000P,80*01       ,            ,01,,598,,,,,,傘,,,,,743,868,800,831,763,846,911,889,,Umbrellas,,,,,,
1000P,80*01       ,            ,01,,599,,,,,,かばん類,,,,,"8,601","8,897","8,047","8,403","8,882","9,470","9,358","7,936",,Bags,,,,,,
1000P,80*01       ,            ,01,,600,,,,,,,ハンドバッグ,,,,"4,669","5,122","4,163","4,545","4,905","5,005","4,556","4,169",,Handbags,,,,,,
1000P,80*01       ,            ,01,,601,,,,,,,通学用かばん,,,,738,682,785,862,813,953,"1,105",886,,Knapsacks & other bags for students,,,,,,
1000P,80*01       ,            ,01,,602,,,,,,,旅行用かばん,,,,868,681,771,760,725,808,922,686,,Suitcases,,,,,,
1000P,80*01       ,            ,01,,603,,,,,,,他のバッグ,,,,"2,325","2,412","2,328","2,236","2,440","2,704","2,774","2,196",,Other bags,,,,,,
1000P,80*01       ,            ,01,,604,,,,,,装身具,,,,,"5,873","4,941","4,500","4,714","5,110","5,331","3,706","4,693",,Accessories,,,,,,
1000P,80*01       ,            ,01,,605,,,,,,腕時計,,,,,"1,815","1,558","1,276","1,795","2,126","1,720","2,256","1,352",,Wrist watches,,,,,,
1000P,80*01       ,            ,01,,606,,,,,,他の身の回り用品,,,,,"3,883","3,783","4,021","3,797","4,502","4,121","4,307","4,258",,Other personal effects,,,,,,
1000P,80*01       ,            ,01,,607,,,,,,身の回り用品関連サービス,,,,,543,432,467,390,528,552,575,596,,Services related to personal effects,,,,,,
1000P,80*01       ,            ,01,,608,,,,,たばこ,,,,,,"13,744","14,188","14,658","15,723","14,371","14,004","13,812","14,465",,Tobacco,,,,,,
1000P,80*01       ,            ,01,,609,,,,,他の諸雑費,,,,,,"129,231","130,950","131,547","128,719","135,135","140,969","131,492","133,816",,Other miscellaneous,,,,,,
1000P,80*01       ,            ,01,,610,,,,,,信仰・祭祀費,,,,,"16,974","16,435","15,466","16,236","16,301","15,739","14,562","15,325",,Religious contribution,,,,,,
1000P,80*01       ,            ,01,,611,,,,,,祭具・墓石,,,,,"3,740","3,826","6,080","4,035","5,280","6,156","5,342","4,170",,Family altar & gravestones,,,,,,
1000P,80*01       ,            ,01,,612,,,,,,婚礼関係費,,,,,"4,515","5,562","2,977","3,850","2,801","4,345","3,293",956,,Wedding expenses,,,,,,
1000P,80*01       ,            ,01,,613,,,,,,葬儀関係費,,,,,"15,608","14,481","14,260","13,626","16,279","18,868","14,400","14,404",,Funeral expenses,,,,,,
1000P,80*01       ,            ,01,,614,,,,,,他の冠婚葬祭費,,,,,"2,473","2,676","2,477","2,567","2,766","2,368","2,433","2,534",,Other ceremonials,,,,,,
1000P,80*01       ,            ,01,,615,,,,,,医療保険料,,,,,"65,055","67,004","67,070","69,119","70,844","70,671","15,596","15,721",,Medical insurance premium,,,,,,
,,,,,,,,,,,他の非貯蓄型保険料,,,,,,,,,,,"55,372","57,068",,Other non-savings type insurance premium,,,,,,
1000P,80*01       ,            ,01,,616,,,,,,寄付金,,,,,"2,382","3,462","6,448","2,374","2,419","3,660","3,218","4,365",,Donation,,,,,,
1000P,80*01       ,            ,01,,617,,,,,,保育費用,,,,,"5,175","4,635","4,293","4,640","5,100","5,068","4,848","5,154",,Nursery fees,,,,,,
1000P,80*01       ,            ,01,,618,,,,,,介護サービス,,,,,"3,877","3,941","4,849","4,889","4,835","4,876","4,625","5,264",,Nursing care services,,,,,,
1000P,80*01       ,            ,01,,619,,,,,,他の諸雑費のその他,,,,,"9,431","8,928","7,627","7,383","8,511","9,216","7,806","8,853",,Others,,,,,,
1000P,80*01       ,            ,01,,620,,,,こ  づ  か  い(使途不明),,,,,,,"114,332","109,931","104,528","96,097","93,355","86,441","80,543","74,575",,"Pocket money ( of which, detailed uses unknown)  ",,,,,,
1000P,80*01       ,            ,01,,621,,,,交際費,,,,,,,"169,680","163,117","162,383","159,686","155,277","145,026","138,394","131,830",,Social expenses,,,,,,
1000P,80*01       ,            ,01,,622,,,,,贈与金,,,,,,"129,748","123,276","125,463","121,636","121,062","113,095","107,940","102,034",,Money gifts,,,,,,
1000P,80*01       ,            ,01,,623,,,,,他の交際費,,,,,,"39,932","39,840","36,920","38,049","34,215","31,931","30,454","29,797",,Other social expenses,,,,,,
1000P,80*01       ,            ,01,,624,,,,,,つきあい費,,,,,"6,980","7,241","6,581","6,478","6,726","5,599","5,779","5,229",,Social expenses,,,,,,
1000P,80*01       ,            ,01,,625,,,,,,住宅関係負担費,,,,,"19,756","19,425","18,241","19,139","15,692","14,960","13,627","13,913",,Obligation fees related to dwelling,,,,,,
1000P,80*01       ,            ,01,,626,,,,,,他の負担費,,,,,"13,197","13,175","12,098","12,433","11,797","11,372","11,047","10,655",,Other obligation fees,,,,,,
